date,气压(Pa）,温度（K）,100m风速（100m/s）,10米风速（10m/s）
2022/5/16 10:45,101361.4743,288.8486,9.3942,8.1173
2022/5/16 11:00,101354.6406,288.9155,9.377,8.1079
2022/5/16 11:15,101341.4242,288.9507,9.4237,8.1714
2022/5/16 11:30,101323.7496,288.9708,9.5024,8.2732
2022/5/16 11:45,101304.3448,288.9995,9.5696,8.3656
2022/5/16 12:00,101285.9375,289.0605,9.58,8.3996
2022/5/16 12:15,101270.5504,289.1689,9.5035,8.3415
2022/5/16 12:30,101257.385,289.3048,9.3743,8.2239
2022/5/16 12:45,101244.9372,289.4398,9.2433,8.096
2022/5/16 13:00,101231.7031,289.5457,9.1614,8.0072
2022/5/16 13:15,101216.6329,289.6021,9.1663,7.9947
2022/5/16 13:30,101200.4927,289.622,9.2422,8.0465
2022/5/16 13:45,101184.5026,289.6264,9.3598,8.1384
2022/5/16 14:00,101169.8828,289.6365,9.4893,8.2452
2022/5/16 14:15,101157.563,289.6665,9.6036,8.3432
2022/5/16 14:30,101147.3111,289.7039,9.6892,8.4186
2022/5/16 14:45,101138.6049,289.7295,9.7363,8.4603
2022/5/16 15:00,101130.9219,289.7239,9.7346,8.457
2022/5/16 15:15,101123.8582,289.6753,9.675,8.3994
2022/5/16 15:30,101117.4844,289.6018,9.5513,8.2834
2022/5/16 15:45,101111.9895,289.5291,9.3587,8.1065
2022/5/16 16:00,101107.5625,289.4827,9.0942,7.8676
2022/5/16 16:15,101104.3543,289.4816,8.7664,7.5757
2022/5/16 16:30,101102.3626,289.518,8.4156,7.2672
2022/5/16 16:45,101101.5471,289.5774,8.0846,6.981
2022/5/16 17:00,101101.8672,289.6455,7.8074,6.7476
2022/5/16 17:15,101103.3075,289.7104,7.6027,6.5831
2022/5/16 17:30,101105.9528,289.7705,7.4628,6.4766
2022/5/16 17:45,101109.9127,289.8269,7.3778,6.4144
2022/5/16 18:00,101115.2969,289.8806,7.341,6.3859
2022/5/16 18:15,101122.1,289.9323,7.3425,6.3797
2022/5/16 18:30,101129.8564,289.9802,7.3564,6.3783
2022/5/16 18:45,101137.9854,290.0223,7.3527,6.3628
2022/5/16 19:00,101145.9063,290.0564,7.3012,6.3142
2022/5/16 19:15,101153.2251,290.0812,7.1816,6.2196
2022/5/16 19:30,101160.2953,290.0986,7.0131,6.0907
2022/5/16 19:45,101167.6574,290.1111,6.8249,5.9454
2022/5/16 20:00,101175.8516,290.1213,6.646,5.8016
2022/5/16 20:15,101185.2361,290.1322,6.5005,5.675
2022/5/16 20:30,101195.4407,290.148,6.3923,5.5718
2022/5/16 20:45,101205.9133,290.1729,6.3203,5.4957
2022/5/16 21:00,101216.1016,290.2117,6.2841,5.4508
2022/5/16 21:15,101225.3713,290.2638,6.279,5.4359
2022/5/16 21:30,101232.7602,290.3095,6.2833,5.4292
2022/5/16 21:45,101237.2241,290.3244,6.2719,5.4042
2022/5/16 22:00,101237.7188,290.284,6.2208,5.336
2022/5/16 22:15,101233.796,290.1787,6.1188,5.2128
2022/5/16 22:30,101227.3917,290.0594,5.9987,5.0665
2022/5/16 22:45,101221.0376,289.9921,5.9006,4.9378
2022/5/16 23:00,101217.2656,290.0426,5.8586,4.8622
2022/5/16 23:15,101217.6993,290.2511,5.8917,4.8606
2022/5/16 23:30,101220.3292,290.5547,5.9812,4.9166
2022/5/16 23:45,101222.2379,290.8646,6.1012,5.0044
2022/5/17 0:00,101220.5078,291.092,6.228,5.0997
2022/5/17 0:15,101213.1494,291.1728,6.3432,5.1835
2022/5/17 0:30,101201.886,291.1404,6.4418,5.2513
2022/5/17 0:45,101189.3691,291.0526,6.5222,5.3029
2022/5/17 1:00,101178.25,290.9673,6.5818,5.3383
2022/5/17 1:15,101170.4744,290.9297,6.6192,5.3573
2022/5/17 1:30,101165.1647,290.9331,6.6398,5.3643
2022/5/17 1:45,101160.7375,290.9584,6.651,5.3652
2022/5/17 2:00,101155.6094,290.9861,6.6604,5.3657
2022/5/17 2:15,101148.638,291.0006,6.673,5.3696
2022/5/17 2:30,101140.4445,290.9999,6.6839,5.3733
2022/5/17 2:45,101132.0913,290.9858,6.6856,5.3711
2022/5/17 3:00,101124.6406,290.96,6.6707,5.3572
2022/5/17 3:15,101118.9645,290.9246,6.6342,5.3272
2022/5/17 3:30,101115.1744,290.883,6.581,5.2824
2022/5/17 3:45,101113.1916,290.8391,6.5184,5.2259
2022/5/17 4:00,101112.9375,290.7965,6.4541,5.1603
2022/5/17 4:15,101114.3571,290.7582,6.394,5.0888
2022/5/17 4:30,101117.4908,290.7231,6.3372,5.0157
2022/5/17 4:45,101122.4025,290.6893,6.2807,4.9457
2022/5/17 5:00,101129.1563,290.6549,6.2214,4.8835
2022/5/17 5:15,101137.7864,290.6193,6.1592,4.8342
2022/5/17 5:30,101148.2081,290.5872,6.1066,4.8027
2022/5/17 5:45,101160.3071,290.5649,6.0793,4.794
2022/5/17 6:00,101173.9688,290.5583,6.0938,4.8124
2022/5/17 6:15,101188.9075,290.5729,6.1583,4.8586
2022/5/17 6:30,101204.1532,290.6109,6.2486,4.9196
2022/5/17 6:45,101218.5645,290.6741,6.3311,4.9788
2022/5/17 7:00,101231,290.7638,6.3711,5.0192
2022/5/17 7:15,101240.6108,290.8798,6.3439,5.0293
2022/5/17 7:30,101247.7179,291.0139,6.2675,5.018
2022/5/17 7:45,101252.9349,291.156,6.1712,4.9997
2022/5/17 8:00,101256.875,291.2962,6.0856,4.989
2022/5/17 8:15,101260.1675,291.4266,6.0351,4.9971
2022/5/17 8:30,101263.5043,291.5495,6.0161,5.0198
2022/5/17 8:45,101267.5928,291.6693,6.0158,5.048
2022/5/17 9:00,101273.1406,291.7904,6.0191,5.0704
2022/5/17 9:15,101280.4599,291.9162,6.0118,5.0769
2022/5/17 9:30,101288.2807,292.0448,5.9919,5.0674
2022/5/17 9:45,101294.9377,292.1733,5.9624,5.0466
2022/5/17 10:00,101298.7656,292.2986,5.9295,5.0219
2022/5/17 10:15,101298.6593,292.4177,5.9037,5.0052
2022/5/17 10:30,101295.754,292.5271,5.9009,5.0116
2022/5/17 10:45,101291.7451,292.6235,5.9363,5.0542
2022/5/17 11:00,101288.3281,292.7035,6.0206,5.1417
2022/5/17 11:15,101286.744,292.765,6.1574,5.2752
2022/5/17 11:30,101286.4163,292.812,6.334,5.4419
2022/5/17 11:45,101286.314,292.8497,6.5321,5.6235
2022/5/17 12:00,101285.4063,292.8834,6.7323,5.8014
2022/5/17 12:15,101282.8717,292.9172,6.9179,5.96
2022/5/17 12:30,101278.7274,292.9507,7.0838,6.0958
2022/5/17 12:45,101273.1999,292.9821,7.2292,6.2097
2022/5/17 13:00,101266.5156,293.0098,7.3545,6.3037
2022/5/17 13:15,101258.8645,293.0328,7.4614,6.3809
2022/5/17 13:30,101250.2893,293.0532,7.5565,6.4481
2022/5/17 13:45,101240.796,293.074,7.6471,6.5133
2022/5/17 14:00,101230.3906,293.0979,7.7405,6.5839
2022/5/17 14:15,101219.2256,293.1265,7.8401,6.664
2022/5/17 14:30,101208.0383,293.1554,7.9371,6.745
2022/5/17 14:45,101197.7128,293.1792,8.0195,6.8153
2022/5/17 15:00,101189.1328,293.1921,8.0763,6.8642
2022/5/17 15:15,101182.8945,293.1902,8.1008,6.8844
2022/5/17 15:30,101178.4432,293.1752,8.0982,6.8802
2022/5/17 15:45,101174.9362,293.1506,8.0755,6.8576
2022/5/17 16:00,101171.5313,293.1199,8.0371,6.8208
2022/5/17 16:15,101167.7659,293.0863,7.9864,6.7728
2022/5/17 16:30,101164.6988,293.0525,7.9281,6.7157
2022/5/17 16:45,101163.7686,293.0211,7.8675,6.6519
2022/5/17 17:00,101166.4141,292.9946,7.8107,6.5844
2022/5/17 17:15,101173.5909,292.9745,7.7652,6.5184
2022/5/17 17:30,101184.3224,292.9579,7.7335,6.458
2022/5/17 17:45,101197.1485,292.9411,7.7129,6.4038
2022/5/17 18:00,101210.6094,292.9202,7.6954,6.3509
2022/5/17 18:15,101223.5525,292.8926,7.671,6.2934
2022/5/17 18:30,101236.0547,292.8607,7.6383,6.2343
2022/5/17 18:45,101248.5003,292.8282,7.6001,6.181
2022/5/17 19:00,101261.2734,292.7986,7.5586,6.1402
2022/5/17 19:15,101274.7564,292.7745,7.5148,6.1153
2022/5/17 19:30,101289.3239,292.7539,7.4652,6.0983
2022/5/17 19:45,101305.3486,292.734,7.4057,6.079
2022/5/17 20:00,101323.2031,292.7117,7.3322,6.0474
2022/5/17 20:15,101342.9734,292.6849,7.2427,5.9957
2022/5/17 20:30,101363.5979,292.6549,7.1429,5.9238
2022/5/17 20:45,101383.7281,292.6239,7.0405,5.834
2022/5/17 21:00,101402.0156,292.5941,6.9437,5.7298
2022/5/17 21:15,101417.2796,292.567,6.8627,5.6208
2022/5/17 21:30,101429.0092,292.5409,6.8142,5.5362
2022/5/17 21:45,101436.8612,292.5135,6.8145,5.5059
2022/5/17 22:00,101440.4922,292.4825,6.8776,5.5552
2022/5/17 22:15,101439.889,292.4483,7.0061,5.6911
2022/5/17 22:30,101436.3584,292.4211,7.1613,5.8606
2022/5/17 22:45,101431.5373,292.414,7.2957,5.998
2022/5/17 23:00,101427.0625,292.4399,7.3627,6.0393
2022/5/17 23:15,101424.0017,292.5045,7.3324,5.944
2022/5/17 23:30,101421.146,292.5831,7.2376,5.7603
2022/5/17 23:45,101416.7173,292.6436,7.1288,5.5595
2022/5/18 0:00,101408.9375,292.6542,7.0588,5.4121
2022/5/18 0:15,101396.7277,292.5928,7.0698,5.3687
2022/5/18 0:30,101381.8048,292.4772,7.1529,5.41
2022/5/18 0:45,101366.585,292.3355,7.2756,5.496
2022/5/18 1:00,101353.4844,292.1954,7.3965,5.5838
2022/5/18 1:15,101344.2599,292.0797,7.4788,5.6395
2022/5/18 1:30,101338.0323,291.9892,7.5281,5.6704
2022/5/18 1:45,101333.2631,291.9196,7.5649,5.6959
2022/5/18 2:00,101328.4141,291.8667,7.613,5.7371
2022/5/18 2:15,101322.3876,291.8269,7.6913,5.8104
2022/5/18 2:30,101315.8502,291.7998,7.7948,5.9085
2022/5/18 2:45,101309.9092,291.7862,7.9112,6.0178
2022/5/18 3:00,101305.6719,291.7866,8.0272,6.1246
2022/5/18 3:15,101304.0857,291.8,8.1311,6.2167
2022/5/18 3:30,101305.4584,291.8197,8.2203,6.2879
2022/5/18 3:45,101309.9379,291.8377,8.2945,6.3339
2022/5/18 4:00,101317.6719,291.8458,8.3537,6.3504
2022/5/18 4:15,101328.5986,291.8386,8.3972,6.3355
2022/5/18 4:30,101341.818,291.8216,8.422,6.2982
2022/5/18 4:45,101356.2201,291.8033,8.4245,6.2496
2022/5/18 5:00,101370.6953,291.792,8.4008,6.2005
2022/5/18 5:15,101384.3798,291.7942,8.3487,6.1597
2022/5/18 5:30,101397.3937,291.8091,8.2715,6.1259
2022/5/18 5:45,101410.1034,291.8339,8.1739,6.0953
2022/5/18 6:00,101422.875,291.8659,8.0598,6.0634
2022/5/18 6:15,101435.9215,291.9031,7.9341,6.0274
2022/5/18 6:30,101448.8426,291.9464,7.8082,5.9954
2022/5/18 6:45,101461.0846,291.9972,7.6975,5.9804
2022/5/18 7:00,101472.0938,292.057,7.6201,5.9983
2022/5/18 7:15,101481.4743,292.1266,7.5916,6.063
2022/5/18 7:30,101489.4615,292.2029,7.6044,6.1649
2022/5/18 7:45,101496.4484,292.2822,7.6377,6.2806
2022/5/18 8:00,101502.8281,292.3607,7.6624,6.3789
2022/5/18 8:15,101508.9411,292.4353,7.6562,6.4348
2022/5/18 8:30,101514.917,292.507,7.6444,6.4689
2022/5/18 8:45,101520.8329,292.5775,7.6678,6.517
2022/5/18 9:00,101526.7656,292.6484,7.77,6.6175
2022/5/18 9:15,101532.6035,292.7206,7.9792,6.7963
2022/5/18 9:30,101537.4797,292.7917,8.2553,7.0242
2022/5/18 9:45,101540.3387,292.8585,8.5411,7.2582
2022/5/18 10:00,101540.125,292.9178,8.7793,7.455
2022/5/18 10:15,101536.2176,292.9672,8.9283,7.5827
2022/5/18 10:30,101529.7343,293.007,9.0077,7.6559
2022/5/18 10:45,101522.2277,293.0387,9.0524,7.7002
2022/5/18 11:00,101515.25,293.0635,9.097,7.7412
2022/5/18 11:15,101509.9238,293.083,9.1683,7.7988
2022/5/18 11:30,101505.6513,293.1007,9.2584,7.8673
2022/5/18 11:45,101501.4047,293.1202,9.3496,7.9329
2022/5/18 12:00,101496.1563,293.1453,9.4226,7.981
2022/5/18 12:15,101489.0711,293.1784,9.4628,8.0003
2022/5/18 12:30,101480.0863,293.2175,9.4703,7.992
2022/5/18 12:45,101469.3318,293.259,9.4462,7.9583
2022/5/18 13:00,101456.9375,293.2996,9.3871,7.8977
2022/5/18 13:15,101443.1367,293.3366,9.2926,7.8109
2022/5/18 13:30,101428.5757,293.3711,9.1827,7.7138
2022/5/18 13:45,101414.0042,293.4048,9.0827,7.6256
2022/5/18 14:00,101400.1719,293.4395,9.0155,7.5635
2022/5/18 14:15,101387.527,293.4761,8.9961,7.5385
2022/5/18 14:30,101375.3122,293.5123,9.0197,7.5485
2022/5/18 14:45,101362.4686,293.545,9.0775,7.5887
2022/5/18 15:00,101347.9375,293.571,9.1609,7.6542
2022/5/18 15:15,101331.0632,293.5886,9.2596,7.7372
2022/5/18 15:30,101312.8026,293.6018,9.359,7.82
2022/5/18 15:45,101294.5157,293.6158,9.4439,7.8832
2022/5/18 16:00,101277.5625,293.6362,9.5001,7.908
2022/5/18 16:15,101263.2598,293.6671,9.522,7.8856
2022/5/18 16:30,101252.7518,293.7075,9.5337,7.8403
2022/5/18 16:45,101247.1394,293.7554,9.562,7.801
2022/5/18 17:00,101247.5234,293.8086,9.6308,7.7934
2022/5/18 17:15,101254.4875,293.8634,9.7553,7.8343
2022/5/18 17:30,101266.5456,293.91,9.9054,7.9017
2022/5/18 17:45,101281.6941,293.9371,10.0339,7.9604
2022/5/18 18:00,101297.9297,293.9333,10.0844,7.9683
2022/5/18 18:15,101313.6701,293.8926,10.0115,7.891
2022/5/18 18:30,101329.0189,293.8292,9.8395,7.7452
2022/5/18 18:45,101344.5008,293.7627,9.6128,7.5628
2022/5/18 19:00,101360.6406,293.7126,9.3757,7.3767
2022/5/18 19:15,101377.697,293.6924,9.1632,7.2134
2022/5/18 19:30,101394.8641,293.6906,8.9852,7.0764
2022/5/18 19:45,101411.0698,293.6895,8.8485,6.9661
2022/5/18 20:00,101425.2422,293.6714,8.7644,6.8861
2022/5/18 20:15,101436.619,293.6243,8.747,6.8435
2022/5/18 20:30,101445.6772,293.5583,8.793,6.8399
2022/5/18 20:45,101453.2034,293.4892,8.8801,6.8637
2022/5/18 21:00,101459.9844,293.4326,8.9716,6.8914
2022/5/18 21:15,101466.4685,293.3993,9.0289,6.8964
2022/5/18 21:30,101471.7506,293.3795,9.0367,6.8675
2022/5/18 21:45,101474.587,293.3585,8.991,6.8036
2022/5/18 22:00,101473.7344,293.3217,8.8917,6.7086
2022/5/18 22:15,101468.2315,293.2604,8.7617,6.604
2022/5/18 22:30,101458.2474,293.1914,8.6683,6.5399
2022/5/18 22:45,101444.2333,293.1375,8.6599,6.5469
2022/5/18 23:00,101426.6406,293.1219,8.7618,6.6381
2022/5/18 23:15,101406.07,293.1588,9.0047,6.8391
2022/5/18 23:30,101383.719,293.2288,9.3767,7.1504
2022/5/18 23:45,101360.9342,293.3041,9.805,7.5181
2022/5/19 0:00,101339.0625,293.3568,10.1486,7.8256
2022/5/19 0:15,101319.1348,293.3662,10.274,7.9589
2022/5/19 0:30,101300.9196,293.3408,10.2211,7.9455
2022/5/19 0:45,101283.8696,293.2964,10.0853,7.8598
2022/5/19 1:00,101267.4375,293.2485,9.9521,7.7689
2022/5/19 1:15,101251.346,293.2098,9.8765,7.716
2022/5/19 1:30,101236.3974,293.1796,9.849,7.6959
2022/5/19 1:45,101223.6642,293.1541,9.8485,7.6946
2022/5/19 2:00,101214.2188,293.1295,9.8508,7.6954
2022/5/19 2:15,101208.734,293.1028,9.8333,7.6823
2022/5/19 2:30,101206.2857,293.0748,9.7979,7.6587
2022/5/19 2:45,101205.5499,293.0471,9.7545,7.6341
2022/5/19 3:00,101205.2031,293.0215,9.7124,7.6178
2022/5/19 3:15,101204.2655,292.9993,9.6781,7.6158
2022/5/19 3:30,101203.1337,292.9815,9.6484,7.623
2022/5/19 3:45,101202.5484,292.9689,9.618,7.6317
2022/5/19 4:00,101203.25,292.9621,9.5816,7.6342
2022/5/19 4:15,101205.8956,292.9616,9.5364,7.625
2022/5/19 4:30,101210.8073,292.967,9.4914,7.6085
2022/5/19 4:45,101218.2235,292.9775,9.4586,7.5916
2022/5/19 5:00,101228.3828,292.9925,9.4499,7.5814
2022/5/19 5:15,101241.2892,293.011,9.4738,7.584
2022/5/19 5:30,101256.0092,293.031,9.5212,7.6008
2022/5/19 5:45,101271.375,293.0504,9.5782,7.6316
2022/5/19 6:00,101286.2188,293.067,9.6302,7.6754
2022/5/19 6:15,101299.571,293.0789,9.6659,7.7298
2022/5/19 6:30,101311.2564,293.0853,9.6869,7.7851
2022/5/19 6:45,101321.298,293.0859,9.6986,7.8305
2022/5/19 7:00,101329.7188,293.0801,9.7063,7.8554
2022/5/19 7:15,101336.5083,293.0689,9.715,7.853
2022/5/19 7:30,101341.5226,293.0574,9.7284,7.8336
2022/5/19 7:45,101344.5842,293.0521,9.7486,7.8091
2022/5/19 8:00,101345.5156,293.0594,9.7764,7.7899
2022/5/19 8:15,101344.2867,293.0838,9.8086,7.7814
2022/5/19 8:30,101341.4567,293.1204,9.8287,7.7706
2022/5/19 8:45,101337.7323,293.1627,9.8165,7.74
2022/5/19 9:00,101333.8203,293.2036,9.7516,7.6708
2022/5/19 9:15,101330.1742,293.2392,9.6225,7.5518
2022/5/19 9:30,101326.2356,293.2762,9.4575,7.4074
2022/5/19 9:45,101321.1928,293.3242,9.2947,7.271
2022/5/19 10:00,101314.2344,293.3925,9.173,7.1766
2022/5/19 10:15,101304.7688,293.4866,9.1216,7.1494
2022/5/19 10:30,101293.0845,293.596,9.13,7.1765
2022/5/19 10:45,101279.6899,293.7062,9.1777,7.2347
2022/5/19 11:00,101265.0938,293.8025,9.2436,7.3
2022/5/19 11:15,101249.7661,293.8735,9.3073,7.35
2022/5/19 11:30,101234.0243,293.9197,9.3537,7.3726
2022/5/19 11:45,101218.1473,293.9448,9.3675,7.3566
2022/5/19 12:00,101202.4141,293.9526,9.332,7.2893
2022/5/19 12:15,101186.8918,293.9467,9.2367,7.1636
2022/5/19 12:30,101170.7998,293.9313,9.102,7.0003
2022/5/19 12:45,101153.1459,293.9102,8.9562,6.8283
2022/5/19 13:00,101132.9375,293.8877,8.8284,6.6771
2022/5/19 13:15,101109.7063,293.8677,8.741,6.5703
2022/5/19 13:30,101085.0801,293.8535,8.6905,6.5066
2022/5/19 13:45,101061.2107,293.8487,8.6669,6.4783
2022/5/19 14:00,101040.25,293.8564,8.6606,6.4776
2022/5/19 14:15,101023.6397,293.8777,8.6634,6.4947
2022/5/19 14:30,101009.9805,293.9037,8.6734,6.5122
2022/5/19 14:45,100997.1631,293.9231,8.6895,6.5103
2022/5/19 15:00,100983.0781,293.9248,8.7115,6.4697
2022/5/19 15:15,100966.3056,293.9021,8.7404,6.3802
2022/5/19 15:30,100948.1835,293.8666,8.7716,6.2624
2022/5/19 15:45,100930.7391,293.8347,8.7939,6.1423
2022/5/19 16:00,100916,293.8225,8.7896,6.042
2022/5/19 16:15,100905.5618,293.8411,8.7414,5.9746
2022/5/19 16:30,100899.2934,293.8805,8.6522,5.9274
2022/5/19 16:45,100896.6323,293.9257,8.5332,5.883
2022/5/19 17:00,100897.0156,293.9614,8.3967,5.8246
2022/5/19 17:15,100899.9527,293.9764,8.2558,5.7409
2022/5/19 17:30,100905.2405,293.974,8.1276,5.646
2022/5/19 17:45,100912.7479,293.9614,8.0292,5.5587
2022/5/19 18:00,100922.3438,293.9458,7.9753,5.496
2022/5/19 18:15,100933.6914,293.9326,7.9743,5.4689
2022/5/19 18:30,100945.6322,293.9204,8.0115,5.47
2022/5/19 18:45,100956.8018,293.9057,8.0683,5.4883
2022/5/19 19:00,100965.8359,293.8853,8.127,5.5147
2022/5/19 19:15,100971.8717,293.8569,8.1747,5.5423
2022/5/19 19:30,100976.0519,293.8228,8.213,5.5674
2022/5/19 19:45,100980.0206,293.7862,8.2443,5.5835
2022/5/19 20:00,100985.4219,293.7502,8.2688,5.5806
2022/5/19 20:15,100993.2783,293.7178,8.2876,5.5535
2022/5/19 20:30,101002.126,293.6898,8.3106,5.5233
2022/5/19 20:45,101009.8794,293.6667,8.351,5.5191
2022/5/19 21:00,101014.4531,293.6489,8.4215,5.5696
2022/5/19 21:15,101014.2484,293.6364,8.5267,5.69
2022/5/19 21:30,101009.6132,293.6261,8.6427,5.8471
2022/5/19 21:45,101001.3824,293.6143,8.7378,5.9954
2022/5/19 22:00,100990.3906,293.5974,8.7803,6.0901
2022/5/19 22:15,100977.2863,293.574,8.7494,6.0998
2022/5/19 22:30,100961.9719,293.5513,8.6683,6.0479
2022/5/19 22:45,100944.1638,293.539,8.5705,5.9708
2022/5/19 23:00,100923.5781,293.5466,8.4904,5.9054
2022/5/19 23:15,100900.2828,293.5799,8.4549,5.8787
2022/5/19 23:30,100875.7529,293.6294,8.4429,5.8693
2022/5/19 23:45,100851.8153,293.6822,8.4152,5.8401
2022/5/20 0:00,100830.2969,293.725,8.3222,5.7489
2022/5/20 0:15,100812.5205,293.7476,8.1223,5.5637
2022/5/20 0:30,100797.7937,293.7509,7.8388,5.3092
2022/5/20 0:45,100784.9201,293.7389,7.5151,5.0262
2022/5/20 1:00,100772.7031,293.7153,7.1972,4.7558
2022/5/20 1:15,100760.2774,293.6838,6.9229,4.5301
2022/5/20 1:30,100748.1014,293.6476,6.6926,4.3443
2022/5/20 1:45,100736.9646,293.6096,6.4967,4.1849
2022/5/20 2:00,100727.6563,293.5729,6.3253,4.0388
2022/5/20 2:15,100720.6458,293.54,6.1655,3.8929
2022/5/20 2:30,100715.1219,293.5115,5.9912,3.7305
2022/5/20 2:45,100709.953,293.4874,5.7725,3.5326
2022/5/20 3:00,100704.0078,293.4678,5.4793,3.28
2022/5/20 3:15,100696.5629,293.4525,5.0969,2.965
2022/5/20 3:30,100688.5274,293.4398,4.6685,2.6249
2022/5/20 3:45,100681.2184,293.4275,4.2538,2.3114
2022/5/20 4:00,100675.9531,293.4137,3.9122,2.079
2022/5/20 4:15,100673.6813,293.3967,3.6879,1.9679
2022/5/20 4:30,100673.8829,293.3764,3.5671,1.9617
2022/5/20 4:45,100675.6704,293.3531,3.5152,2.019
2022/5/20 5:00,100678.1563,293.3273,3.4976,2.0973
2022/5/20 5:15,100680.7428,293.3002,3.4927,2.1687
2022/5/20 5:30,100683.9909,293.277,3.4958,2.2229
2022/5/20 5:45,100688.7514,293.2635,3.4944,2.2445
2022/5/20 6:00,100695.875,293.266,3.4567,2.2035
2022/5/20 6:15,100705.9096,293.2885,3.352,2.0771
2022/5/20 6:30,100718.1916,293.3278,3.2102,1.9109
2022/5/20 6:45,100731.7548,293.3787,3.0859,1.7754
2022/5/20 7:00,100745.6328,293.4362,3.0403,1.7453
2022/5/20 7:15,100758.9453,293.4953,3.1191,1.8687
2022/5/20 7:30,100771.1557,293.5524,3.2935,2.0984
2022/5/20 7:45,100781.8137,293.604,3.5141,2.3654
2022/5/20 8:00,100790.4688,293.6467,3.7304,2.6052
2022/5/20 8:15,100796.7401,293.6782,3.9067,2.7734
2022/5/20 8:30,100800.5263,293.7018,4.0552,2.8864
2022/5/20 8:45,100801.7954,293.7216,4.1924,2.9676
2022/5/20 9:00,100800.5156,293.7421,4.326,3.0319
2022/5/20 9:15,100796.889,293.7662,4.4586,3.0886
2022/5/20 9:30,100792.0526,293.7911,4.5962,3.1487
2022/5/20 9:45,100787.3774,293.8128,4.7501,3.2272
2022/5/20 10:00,100784.2344,293.8271,4.9343,3.3405
2022/5/20 10:15,100783.4046,293.8306,5.1561,3.4964
2022/5/20 10:30,100783.3094,293.8236,5.393,3.67
2022/5/20 10:45,100781.7802,293.8068,5.6152,3.8284
2022/5/20 11:00,100776.6484,293.7813,5.7933,3.9388
2022/5/20 11:15,100766.3294,293.7484,5.9077,3.9797
2022/5/20 11:30,100751.5732,293.7126,5.9764,3.9756
2022/5/20 11:45,100733.7141,293.6788,6.0265,3.9626
2022/5/20 12:00,100714.0859,293.6521,6.0846,3.9768
2022/5/20 12:15,100693.8124,293.6359,6.1702,4.0456
2022/5/20 12:30,100673.1751,293.6276,6.2762,4.1595
2022/5/20 12:45,100652.2452,293.6233,6.3884,4.3
2022/5/20 13:00,100631.0938,293.6189,6.4918,4.4479
2022/5/20 13:15,100609.9395,293.6122,6.5723,4.5849
2022/5/20 13:30,100589.5915,293.608,6.6211,4.6966
2022/5/20 13:45,100571.0063,293.6133,6.6314,4.7695
2022/5/20 14:00,100555.1406,293.6348,6.5973,4.7908
2022/5/20 14:15,100542.5345,293.6755,6.5211,4.7572
2022/5/20 14:30,100532.0623,293.7239,6.4341,4.6973
2022/5/20 14:45,100522.1821,293.7649,6.3723,4.6455
2022/5/20 15:00,100511.3516,293.7832,6.3695,4.6323
2022/5/20 15:15,100498.4834,293.769,6.4431,4.6747
2022/5/20 15:30,100484.3085,293.7336,6.552,4.7469
2022/5/20 15:45,100470.0126,293.6937,6.6411,4.8133
2022/5/20 16:00,100456.7813,293.666,6.6552,4.8388
2022/5/20 16:15,100445.7055,293.6632,6.5571,4.7994
2022/5/20 16:30,100437.4976,293.6821,6.3845,4.7169
2022/5/20 16:45,100432.7753,293.7152,6.1943,4.6246
2022/5/20 17:00,100432.1563,293.7554,6.0428,4.5551
2022/5/20 17:15,100436.0155,293.7958,5.9695,4.5291
2022/5/20 17:30,100443.7569,293.8314,5.9489,4.5245
2022/5/20 17:45,100454.5418,293.8579,5.9404,4.5099
2022/5/20 18:00,100467.5313,293.8706,5.9054,4.4563
2022/5/20 18:15,100481.9983,293.8674,5.8214,4.3496
2022/5/20 18:30,100497.6623,293.8548,5.7171,4.2229
2022/5/20 18:45,100514.3546,293.8419,5.6297,4.1162
2022/5/20 19:00,100531.9063,293.8374,5.5892,4.0608
2022/5/20 19:15,100550.039,293.8476,5.6109,4.071
2022/5/20 19:30,100568.0363,293.868,5.678,4.124
2022/5/20 19:45,100585.0721,293.8913,5.7686,4.192
2022/5/20 20:00,100600.3203,293.9104,5.8636,4.251
2022/5/20 20:15,100613.1357,293.9194,5.9494,4.2866
2022/5/20 20:30,100623.596,293.9177,6.0245,4.3101
2022/5/20 20:45,100631.9594,293.906,6.09,4.337
2022/5/20 21:00,100638.4844,293.885,6.145,4.3791
2022/5/20 21:15,100643.3074,293.8565,6.1904,4.4437
2022/5/20 21:30,100646.0769,293.8265,6.2392,4.5283
2022/5/20 21:45,100646.3198,293.802,6.308,4.6294
2022/5/20 22:00,100643.5625,293.7903,6.4145,4.7441
2022/5/20 22:15,100637.7165,293.7951,6.5652,4.8665
2022/5/20 22:30,100630.232,293.8075,6.7213,4.9809
2022/5/20 22:45,100622.944,293.8154,6.8335,5.0698
2022/5/20 23:00,100617.6875,293.8068,6.8549,5.1177
2022/5/20 23:15,100615.623,293.7735,6.759,5.1161
2022/5/20 23:30,100615.2137,293.7232,6.5846,5.0742
2022/5/20 23:45,100614.2483,293.6676,6.3748,4.9988
2022/5/21 0:00,100610.5156,293.6184,6.158,4.8899
2022/5/21 0:15,100602.5446,293.5842,5.9501,4.7463
2022/5/21 0:30,100591.8252,293.561,5.7523,4.5788
2022/5/21 0:45,100580.5878,293.5415,5.5679,4.4041
2022/5/21 1:00,100571.0625,293.5186,5.3986,4.2388
